page,Company Name,Address
31857.0,Lee Hock Seng,"No. 3316, Jln Air Hitam Batu 24,
, Kulai, Johor"
31857.0,Pasir Gudang Book Centre Sdn Bhd,"Komplek Pusat Bandar,,
, Pasir Gudang, Johor"
31857.0,Powermesh System Sdn Bhd,"No. 11, Jln Sri Purnama 2/1, Kangkar Tebrau
, Johor Bahru, Johor"
31857.0,Low Jit King,"No. 74, Jln Badik, Taman Sri Tebrau
, Johor Bahru, Johor"
31857.0,S & M Food Court Sdn Bhd,"No. 11, Tesco Sri Alam Mall, Jln Rinting, Bandar Sri Alam
, Masai, Johor"
31857.0,Heng Kok Heong,"No. 25, Jln Besar, Sungai Rengit
, Pengerang, Johor"
31857.0,Lee Tik Jui,"Jln Tenang,
, Labis, Johor"
31857.0,Agensi Pekerjaan Perfect Agenda Sdn Bhd,"No. 51, 2nd Floor, Jln Genuang, Kampung Abdullah
, Segamat, Johor"
31887.0,Chong Tiong Kent,"No. 11, Jln Satria 17, Taman Perindustrian Jb Perdana
, Johor Bahru, Johor"
31887.0,Choong Hin Fatt,"No. 29, Jln Austin Heights 3, Taman Austin Heights
, Johor Bahru, Johor"
31887.0,Kong Chee Keong,"Kluang Prade, Jln Sentol,
, Kluang, Johor"
31887.0,Evergreen Sykt,"No. 26, Jln Mutiara Emas 7/8,, Taman Mount Austin
, Johor Bahru, Johor"
31887.0,Lok Liew Lin,"No. 49, Jln Paloh, Kangkar Bahru
, Yong Peng, Johor"
31887.0,Mohd Khafiz Bachok,"No. 71, Jln Indah 16/12, Taman Bukit Indah
, Johor Bahru, Johor"
31887.0,Goh Kok Kheng,"17A, Jln Indah 15/3, Taman Bukit Indah
, Johor Bahru, Johor"
31887.0,Saerah Enterprise Sdn Bhd,"L2-33, Plaza Angsana, Jln Skudai Batu 5, Pusat Bandar Tampoi
, Johor Bahru, Johor"
31887.0,Beck Tai Gyee,"Pasaraya Bestmart, Jln Danga, Taman Nusa Bestari 2
, Johor Bahru, Johor"
31887.0,Astra System & Communication Enterprise,"No. 15, Jln Durian, Felda Lingiu
, Kota Tinggi, Johor"
31887.0,Hee Machinery & Equipment Parts,"PLO32, Jln Kejuruteraan 4, Kawasan Perindustrian
, Segamat, Johor"
31887.0,Honwee Enricjment Centre Sdn Bhd,"No. 27, A, Jln Gaya 27, Taman Gaya
, Ulu Tiram, Johor"
31845.0,Sahril Othman,"No. 5, Gerai, Jln Semarak, Felda Tenggaroh 5
, Mersing, Johor"
31845.0,Veritas Architects Sdn Bhd,"No. 16, Jln Padi Emas 6/2, Bandar Baru Uda
, Johor Bahru, Johor"
31845.0,Tai Hooe Auto Enterprise,"No. 3, Jln Wawasan 1, Taman Wawasan
, Mersing, Johor"
31845.0,Wong Foo Gin,", Taman Setia Indah
, Mersing, Johor"
31845.0,Famous Silver Trading,"1st Floor, Kluang Mall, Jln Rambutan,
, Kluang, Johor"
31845.0,Yun Lii Ann,"No. 12, 1st Floor, Jln Suria 2, Bandar Sri Alam
, Masai, Johor"
31845.0,CASTconsult Sdn Bhd,"17-01, Jalan Kempas Utama 1/2,, Taman Kempas Utama,
, Johor Bahru, Johor"
31845.0,Bhm Global Logistic,"47-01, Jln Setia 3/2, Taman Setia Indah
, Johor Bahru, Johor"
31845.0,Hornet Freight Forwarding (M) Sdn Bhd,"No. 12, Jln Padu, Kawasan Perusahaan Tampoi
, Johor Bahru, Johor"
31845.0,Chan Ah San,"No. 20, Jln Permatang 8, Taman Desa Jaya
, Johor Bahru, Johor"
31845.0,Hup Aik Agr Sdn Bhd,"S144, Jln Mersing,
, Kahang, Johor"
31845.0,Pusat Optometri Izan,"No. 744, Jln Batu Pahat,,
, Ayer Hitam, Johor"
31885.0,Chew Chee Guan,"Jln Mutiara Emas 6/3, Taman Mount Austin
, Johor Bahru, Johor"
31885.0,Chuan Yap Keong,"No. 27, Jln Bistari 4/1, Taman Yayasan
, Buloh Kasap, Johor"
31885.0,S T Emas Sdn Bhd,"No. 11, Jln Mawai Batu 9 1/2,
, Kota Tinggi, Johor"
31885.0,Koh Kok Wee,"3-1, Jln Mohd Akil,
, Batu Pahat, Johor"
31885.0,Tan Kang Han,"No. 8, Jln Mutiara Emas 7/10, Taman Mount Austin
, Johor Bahru, Johor"
31885.0,Mutiara Motorsports Sdn Bhd,"No. 111488, Jln Mutiara 8, Taman Perindustrian Plentong
, Johor Bahru, Johor"
31885.0,Kims Fish Farms Sdn Bhd,"25B, Jln Kg Sungai Latoh, Kampung Sungai Latoh
, Masai, Johor"
31885.0,L & T Collection Shop,"No. 17, Jln Badik 16, Taman Puteri Wangsa
, Ulu Tiram, Johor"
31885.0,Edutex Trading Sdn Bhd,"115-1, Jalan Baiduri,, Taman Daiman Jaya,
, Kota Tinggi, Johor"
31885.0,Poliklinik An-nur,"No. 7438, Jln Alsagoff,
, Pontian, Johor"
31885.0,Hup Fatt Diesel Fuel Pump Svc & Trading Co,"No. 5, Jln Bistari 5/2, Taman Yayasan
, Buloh Kasap, Johor"
31885.0,Puncak Bakti Sdn Bhd,"52-01, Jln Padi Emas 2, Bandar Baru Uda
, Johor Bahru, Johor"
31819.0,Kinger Enterprise Sykt,"TL4717, 1st Floor, Jln Utara Batu 1 1/2,
, Sandakan, Sabah"
31819.0,KD System Engineering & Trading,"No. 10, Lrg Tiong Nam 8,
, Kuala Lumpur, Kuala Lumpur"
31819.0,CSR Building Materials (M) Sdn Bhd,"No. 39, Jln Bunga Tanjung 2, Senawang Industrial Park
, Seremban, Negeri Sembilan"
31819.0,Architree Design Sdn Bhd,"C-1-6, Jln 1/127, Pusat Perdagangan Kuchai
, Kuala Lumpur, Kuala Lumpur"
31819.0,Persatuan Bekas Perajurit Malaysia Bhg Ns,"No. 63, 2nd Floor, Jln Tuanku Antah,
, Seremban, Negeri Sembilan"
31819.0,Everly Resort Hotel,"Riviera Bay Resort, Jln Tanjong Kling Batu 6,
, Melaka, Melaka"
31819.0,Puteri Pan,"The Puteri Pan Pacific Hotel, Jln Abdullah Ibrahim,
, Johor Bahru, Johor"
31819.0,Persada Johor,"The Puteri Pan Pacific Hotel, Jln Abdullah Ibrahim,
, Johor Bahru, Johor"
31819.0,Creative Designs & Concepts Sdn Bhd,"No. 23, 2nd Floor, Jln Melaka Raya 32, Taman Melaka Raya
, Melaka, Melaka"
31819.0,Lot 10,"No.50, Jalan Sultan Ismail,,
, Kuala Lumpur, Kuala Lumpur"
31819.0,MyTown Shopping Centre,"No.6, Jalan Cochrane,, Seksyen 90,
, Kuala Lumpur, Kuala Lumpur"
31819.0,PY Prima Enterprise Sdn Bhd,"No. 51, Jln 5/116b, Kuchai Intrepreneur Park
, Kuala Lumpur, Kuala Lumpur"
31803.0,Tan Hak Heng Sdn Bhd,"No. 1, Jln Istimewa 1, Taman Perindustrian Cemerlang
, Ulu Tiram, Johor"
31803.0,Luxor Holdings Sdn Bhd,"17th Floor, Penthouse Luxor Tower 2, Psn Tropicana, Tropicana Golf Country Resort
, Petaling Jaya, Selangor"
31803.0,Tan Eng Guan Farm Sdn Bhd,"No. 127, Jln Teck Wah Heng, Kampung Murni Jaya
, Layang-Layang, Johor"
31803.0,Frank Tan,"99-1, Jln Rahmat,
, Batu Pahat, Johor"
31803.0,Tan Giok Peng,"No. 116, Jln Genuang, Taman Tan Leng Ann
, Segamat, Johor"
31803.0,Unitrack Equipment (M) Sdn Bhd,"No. 41100,, Kampung Melayu Subang
, Shah Alam, Selangor"
31803.0,Triple One Marketing,"7C, Jln Kenari 3, Bandar Puchong Jaya
, Puchong, Selangor"
31803.0,AQ Solutions (M) Sdn Bhd,"No. 8, 1st Floor, Jln 9/116b, Sri Desa Entrepreneurs Park
, Kuala Lumpur, Kuala Lumpur"
31803.0,Beyond Expatriate Advisory (MM2H) Sdn Bhd,"21st Floor, Menara Haw Par, Jln Sultan Ismail,
, Kuala Lumpur, Kuala Lumpur"
31803.0,Kementerian Perusahaan Perladangan & Komoditi,"Blok 2G4 Bgn Imegresen/KPPK,, Presint 2
, Putrajaya, Putrajaya"
31803.0,Mega Seni Enterprise,"No. 1, BA, Mara, Lbh Buckingham,
, Georgetown, Pulau Pinang"
31803.0,Master Sewerage & Plumbing Enterprise,"No. 822, Jalan Semarak 12,, Taman Panchor Jaya,
, Seremban, Negeri Sembilan"
31812.0,Lee Aqua Pets Enterprise,"No. 305, Jln Mak Mek,
, Jerteh, Terengganu"
31812.0,Lentra Power Electrical Svc,"No. 660, Jln Sekayu, Kampung Batu 24
, Kuala Berang, Terengganu"
31812.0,Primadata Holdings (M) Sdn Bhd,"PT727, B&, Rumah Kedai, Jln Hiliran Jejawi,
, Kuala Terengganu, Terengganu"
31812.0,Suzana Sidek,"Rumah Umno, Jln Keluang, Kampung Raja
, Kampung Raja, Terengganu"
31812.0,Nur Sinergi Sdn Bhd,"K-7748, Jln Kubang Kurus, Taman Bersekutu
, Cukai, Terengganu"
31812.0,Cya Motor Trading,"No. 10712,, Taman Cukai Utama Fasa 4
, Cukai, Terengganu"
31812.0,Segar Suci Sdn Bhd,"No. 4552,, Kampung Telok Pasu
, Kuala Terengganu, Terengganu"
31812.0,Mohd Nasir Osman,"No. 3934, 1st Floor,, Taman Kurnia Jaya
, Marang, Terengganu"
31812.0,Cergas Murni Sdn Bhd,", Kampung Bukit Kuang
, Marang, Terengganu"
31812.0,Pasaraya Xiri Sdn Bhd,"1st Floor, Perkedaian Wakaf Tapai,,
, Kuala Terengganu, Terengganu"
31812.0,Rameli Said,", Taman Cukai Utama Fasa 4
, Cukai, Terengganu"
31812.0,Forken System Technology Sdn Bhd,"PT1920,, Taman Bayas Indah
, Kuala Terengganu, Terengganu"
31832.0,Lai Lee Koon,"PLO 733, Jln Keluli 9, Kaw Perindustrian Pasir Gudang
, Pasir Gudang, Johor"
31832.0,Kiasu Emperor Computer & Trading,"No. 17, Jln Undan 15, Taman Perling
, Johor Bahru, Johor"
31832.0,Res Malaysia Sdn Bhd,"93A, Jln Cantik 2, Taman Pelangi Indah
, Ulu Tiram, Johor"
31832.0,South Asia Hardware & Machinery Sdn Bhd,"No. 5, Jln Kepong, Taman Johor
, Johor Bahru, Johor"
31832.0,Borneo Flooring Sdn Bhd,"No. 465, Jln Datuk Mohamad Musa,
, Kuching, Sarawak"
31832.0,K One Success Trading,"Jln Penjaja 3,
, Batu Pahat, Johor"
31832.0,Ng Boon Yong,"2nd Floor, Summit Parade, Jln Bakau Condong,
, Batu Pahat, Johor"
31832.0,Skinwell Innovation Sdn Bhd,"1st Floor, Batu Pahat Mall, Jln Kluang,
, Batu Pahat, Johor"
31832.0,Tong Chien Yin,"No. 43, Jln Setia 9/17, Taman Setia Indah
, Johor Bahru, Johor"
31832.0,Mr Inoue Yutaka,"Blok B Aloha Towers, Jln Kolam Air,
, Johor Bahru, Johor"
31832.0,Meng Soon Plumbing & Electrical Contractor,"No. 13,, Taman Sin Sawit Kelapa Sawit
, Kulai, Johor"
31832.0,Suzana Selamat,"Jln Kempas Utama 1/2, Taman Kempas Utama
, Johor Bahru, Johor"
31828.0,Ma Hoe Heng Tyre & Battery Sdn Bhd,"No. 54, Jln Bakri,
, Muar, Johor"
31828.0,Nusa Network,"76A, Jalan Badminton 13/29,, Seksyen 13, Shah Alam,
, Shah Alam, Selangor"
31828.0,Universal Event Productions Sdn Bhd,"No. 32, 1st Floor, Jln Sri Hartamas 8, Sri Hartamas
, Kuala Lumpur, Kuala Lumpur"
31828.0,Global-Tech Solutions,"No. 37, 1st Floor, Jln Pedada, Pusat Pedada
, Sibu, Sarawak"
31828.0,Hen Bee Hot Stamping Design Co,"No. 7, Ground Floor, Jln Padungan Utara,
, Kuching, Sarawak"
31828.0,Genting Viana Sdn Bhd,"No. 119, Ground Floor, Rh Plaza, Lrg Lapangan Terb,
, Kuching, Sarawak"
31828.0,International Specialist Eye Centre,"8th Floor, Centrepoint South, Lkr Syed Putra, Mid Valley City
, Kuala Lumpur, Kuala Lumpur"
31828.0,Haidres Syahali,"No. 9, 1st Floor, Jln Dinar B U3/B, Seksyen U3
, Shah Alam, Selangor"
31828.0,Mahadi Redzuan & Co,"41-2, 2nd Floor, Jln 3/76d, Desa Pandan
, Kuala Lumpur, Kuala Lumpur"
31828.0,Gift Avenue Creation Sdn Bhd,"107B, Jalan Kenari 23 ,, Bandar Puchong Jaya ,
, Puchong, Selangor"
31828.0,Hotel Vistaria (JB),"No. 3, Jalan Austin Height 3 ,, Taman Austin Heights ,
, Johor Bahru, Johor"
31828.0,Ladang Warisan Enterprise Sdn Bhd,"2nd Floor, Excela Business Park, Jln Ampang Putra, Taman Ampang Hilir
, Ampang, Selangor"
31833.0,Synergy Imaging Solutions Sdn Bhd,"14G, Jalan Bandar 8,, Pusat Bandar Puchong,
, Puchong, Selangor"
31833.0,IT Unicode Sdn Bhd,"No. 153, A, Psn Pegaga, Taman Bayu Perdana
, Klang, Selangor"
31833.0,Smart Enterprise,"No. 5952, 1st Floor,, Kampung Chempaka
, Petaling Jaya, Selangor"
31833.0,New Tech Fire Protection Sdn Bhd,"No. 39, Jln Hulubalang 26, Taman Sentosa
, Klang, Selangor"
31833.0,V-Class Motorsport (M) Sdn Bhd,"1-1-1, Jln 7/18d, Taman Mastiara
, Kuala Lumpur, Kuala Lumpur"
31833.0,Agensi Pekerjaan Sen Yon HR Sdn Bhd,"No. 11, Jln Perisai, Taman Sri Tebrau
, Johor Bahru, Johor"
31833.0,Vyson Sdn Bhd,"Lot 996, Jalan Permatang Rawa,,
, Bukit Mertajam, Pulau Pinang"
31833.0,Winly Paints & Chemical Sdn Bhd,", Industri Wangsa Idaman
, Kota Tinggi, Johor"
31833.0,Loh Chin Yat,"No. 27, Jln Jaya Mas 1/1, Taman Jaya Mas
, Johor Bahru, Johor"
31833.0,Vs Chemical (M) Sdn Bhd,"11th Floor, City Plaza, Jln Tebrau, Kampung Wadihana
, Johor Bahru, Johor"
31833.0,Sevenseas Distribution Sdn Bhd,"No. 1474, Jln Industri B7, Bandar Penawar
, Kota Tinggi, Johor"
31833.0,Tai Heng Hardware Plumbing Enterprise,"No. 593, Jln Mersing,, Kluang Baru
, Kluang, Johor"
31825.0,Empico Coating Sdn Bhd,"No. 15, Jln Ts 6/6, Taman Industri Subang
, Petaling Jaya, Selangor"
31825.0,Proelect Electric Sdn Bhd,"No. 67, Jln Ros Merah 2/2,, Taman Johor Jaya,
, Johor Bahru, Johor"
31825.0,Persatuan Bekas Perajurit Malaysia Barat,"No. 1152, 2nd Floor, Jln Seberang Perak,
, Alor Setar, Kedah"
31825.0,Iras Bumi Sdn Bhd,"Jln Lintas,
, Kota Kinabalu, Sabah"
31825.0,M H L Mass Trading & Services,"38-1-2, 1st Floor, Jln 3/62d, Medan Putra Business Centre
, Kuala Lumpur, Kuala Lumpur"
31825.0,Global Task Supply & Distribution Sdn Bhd,"No. 5, Jln Tib-1/1, Taman Industri Bolton
, Batu Caves, Selangor"
31825.0,I Print Solution,"No. 51, Jln Kebudayaan 6, Taman Universiti
, Johor Bahru, Johor"
31825.0,Carland Auto Air-Cond Svc,"No. 12, Jln Rebana, Taman Pkeinj
, Johor Bahru, Johor"
31825.0,Tasek Auto (M) Sdn Bhd,"No. 41, Jln Kempas 4,, Tmn Perindustrian Tampoi Indah
, Johor Bahru, Johor"
31825.0,LPI Enterprise,"5A, Jln Jelita Satu, Taman Jelita
, Kajang, Selangor"
31825.0,Kulim Baling Road Transport Co Ltd,"No. 250, Jln Tunku Putra,
, Kulim, Kedah"
31825.0,Kwong Foo Kwee,"No. 5, 1st Floor, Jln Intan 2/2, Taman Intan
, Kluang, Johor"
31878.0,Karthigesu Subramanian,", Taman Sri Setia
, Johor Bahru, Johor"
31878.0,Sizzling Stonegrill Sdn Bhd,"G1, City Square Zone A, Jln Wong Ah Fook,
, Johor Bahru, Johor"
31878.0,Tan Siew Khim,"2-19, Kulai Hypermarket, Jln Anggerik 8, Taman Kulai Utama
, Kulai, Johor"
31878.0,Prakash Store,"26-A5, Jln Tambatan,
, Kota Tinggi, Johor"
31878.0,Pgn Rashidan,"No. 8, A, Jln Kebudayaan 11, Taman Universiti
, Johor Bahru, Johor"
31878.0,STS Enterprise Sdn Bhd,"Jln Temenggong Ahmad,, Kampung Parit Haji Ali,
, Parit Jawa, Johor"
31878.0,Sin Hup In Photostate Centre,"No. 74, Jln Susur Perdana Tengah,, Taman Bukit Perdana,
, Batu Pahat, Johor"
31878.0,Pacific Bowling Sdn Bhd,"2nd Floor, Batu Pahat Mall, Jln Kluang,
, Batu Pahat, Johor"
31878.0,Krishnan Narayanan Nair,"No. 39, Jln Ibrahim,
, Johor Bahru, Johor"
31878.0,Soh Lee Hong,"No. 138, Jln Senai Utama 5/17, Taman Senai Utama
, Senai, Johor"
31878.0,Santun Puri Sdn Bhd,"No. 36, A, Jln Nilam 9, Taman Dato Yahya Shahban
, Ulu Tiram, Johor"
31878.0,Zhu Lin Foodcourt Sdn Bhd,"No. 72, Jln Sutera Tanjung 8/3,, Taman Sutera Utama,
, Johor Bahru, Johor"
31801.0,AR Rancang Maju Sdn Bhd,"1st Floor, Jln Bukit Setongkol, Bukit Setongkol
, Kuantan, Pahang"
31801.0,Indo Jaya Transport,"A139, 1st Floor, Jln Air Putih, Air Putih
, Kuantan, Pahang"
31801.0,Chok Ying Hua,"No. 105, Jln Ketari,
, Bentong, Pahang"
31801.0,Khairudin Abu Samah,"B24, Jln Im 2, Bandar Indera Mahkota
, Kuantan, Pahang"
31801.0,FFM Marketing Sdn Bhd,"No. 19, Jln Im 3/1, Kaw Ind Bandar Indera Mahkota
, Kuantan, Pahang"
31801.0,Ran Singh Jaswant Singh,"No. 98, Ground Floor, Jln Besar,
, Kuantan, Pahang"
31801.0,Ramtech Coumputer Centre,"G6, Lrg Sungai Isap Jaya 10, Perkampungan Sungai Isap Jaya
, Kuantan, Pahang"
31801.0,Chin Mooi Fah,"No. 6, Jln Industri 1, Temerloh Industrial Park
, Mentakab, Pahang"
31801.0,Wan Nor Aziah Wan Muda,"No. 4771, Jln Besar,
, Karak, Pahang"
31801.0,Mango Boutique,"B78, Ground Floor, Jln Air Putih,
, Kuantan, Pahang"
31801.0,Uprint,"B122, Jln Haji Ahmad, Seri Setali
, Kuantan, Pahang"
31801.0,Sam Yee Man,"Lknp Benta,,
, Benta, Pahang"
31882.0,Fadzillah A Malik,"1B, Jln Pulai Perdana 11, Taman Sri Pulai Perdana
, Johor Bahru, Johor"
31882.0,Pristine Potential Sdn Bhd,"No. 7, Jln Serangkai 11,, Taman Bukit Dahlia,
, Pasir Gudang, Johor"
31882.0,Agro-continetalsdn Bhd,"PTD5097, Jln Parit Pasir Lama Batu 28,
, Sungai Mati, Johor"
31882.0,Synnex Exhibition & Renovation Sdn Bhd,"Jln Bistari 3,
, Sungai Mati, Johor"
31882.0,Goh Chew Yong,"1st Floor, Batu Pahat Mall, Jln Kluang,
, Batu Pahat, Johor"
31882.0,Rosli Hj Ismail,"3B, Rumah Koperasi,, Felda Air Tawar 1
, Kota Tinggi, Johor"
31882.0,Evergrown Industries Sdn Bhd,"PLO222,, Kawasan Perindustrian Fasa Iv
, Senai, Johor"
31882.0,Chee Yok Ngo,"Jln Sagu 36, Taman Daya
, Johor Bahru, Johor"
31882.0,Chee Shau Kiet,"Jln Perindustrian 3, Kawasan Perindustrian Bakri
, Muar, Johor"
31882.0,London & Pacific Insurance Co Bhd,"25th Floor, Menara Public Bank, Jln Wong Ah Fook,
, Johor Bahru, Johor"
31882.0,Econ Time Centre,"No. 57, Jln Besar,
, Simpang Rengam, Johor"
31882.0,RZ Bina & Enterprise,"No. 18, Jln Sutera 1/1,, Taman Puteri Kampung Gajah,
, Kluang, Johor"
31846.0,Teoh Kim Heang,"No. 44, 1st Floor, Jln Permas 10/5, Taman Permas Jaya
, Masai, Johor"
31846.0,Ong Show Sik,"No. 14, Jln Susur Utama 2/1, Bandar Utama
, Segamat, Johor"
31846.0,Tech Metal Precision,"No. 26, Jln Kempas 4, Tmn Perindustrian Tampoi Indah
, Johor Bahru, Johor"
31846.0,Integrasi Perkasa Sdn Bhd,"56A, Jln Cantik 1, Taman Pelangi Indah
, Ulu Tiram, Johor"
31846.0,Target Base Sdn Bhd,", Kaw Perindustrian Mengkibol
, Johor Bahru, Johor"
31846.0,Magicbox Advertising Sdn Bhd,"61A, Jln Jaguh 1, Taman Harmoni 2
, Johor Bahru, Johor"
31846.0,Suza Enterprise,"5B, Jln Mangga, Taman Kota Jaya
, Kota Tinggi, Johor"
31846.0,Phone Talk Station,"No. G-06, Danga City Mall, Jln Tun Abdul Razak,,
, Johor Bahru, Johor"
31846.0,Lee Heng Kiong,"No. 5506, Jln Solok, Kampung Solok
, Tangkak, Johor"
31846.0,Tf Timber,"No. 3950, Jln Kebun Sayur,,
, Muar, Johor"
31846.0,Restoran & Katering Sri Kaveri,"No. 18, Jln Abdullah,
, Muar, Johor"
31846.0,Chew Sook Keng,"Pasar Besar Awam, Jln Garuda, Larkin
, Johor Bahru, Johor"
31810.0,Prudential Bsn Takaful Bhd,"No. 61, Jln Pintu Pong,
, Kota Bharu, Kelantan"
31810.0,Arina Indah Enterprise,"3D,, Kawasan Perindustrian Fasa 3
, Kota Bahru, Kelantan"
31810.0,Wong Heng Kiaw,"No. 186, Jln Ah Sang,
, Kuala Krai, Kelantan"
31810.0,Sun Paint Enterprise,"PT1048,, Kampung Bayam
, Kota Bharu, Kelantan"
31810.0,Pusat Kecemerlangan Jayadiri,"PT166, 1st Floor, Jln Parit Dalam,
, Kota Bharu, Kelantan"
31810.0,Sudararaman Arumugam,"2864H, Jln Tengku Petra Semerak,
, Kota Bharu, Kelantan"
31810.0,Al Maleek Curry Hse Sdn Bhd,"No. 3606, Jln Ismail,
, Kota Bharu, Kelantan"
31810.0,Sepakat Jaya Auto,"No. 2610, Jln Jedok Kampung Batu 10,
, Tanah Merah, Kelantan"
31810.0,Cerana Villa Resort Sdn Bhd,"259A,, Kampung Pengkalan Datu
, Kota Bharu, Kelantan"
31810.0,Noor Anita Ahmad,"PT1645,, Kampung Baung
, Kota Bahru, Kelantan"
31810.0,Bukit Buloh Premix Sdn Bhd,"2714K, 1st Floor, Jln Kuala Krai,
, Kota Bharu, Kelantan"
31810.0,Ilmu & Hikmah Sdn Bhd,"No. 6739, Jln Kuala Berang,
, Kuala Berang, Terengganu"
31858.0,Alliedstone Granite & Marble Sdn Bhd,"No. 3271, Jln Air Hitam Batu 24,
, Kulai, Johor"
31858.0,Phang Yun Onn,"Pasaraya Jayajusco, Jln Desa Tebrau, Taman Desa Tebrau
, Johor Bahru, Johor"
31858.0,Tan Chin Sui,"No. 955,, Kampung Kangkar
, Chaah, Johor"
31858.0,Ngo Keng Kee,"No. 36, Jln Pulai 25, Taman Pulai Utama
, Johor Bahru, Johor"
31858.0,Chan Eng Beng,"No. 73, Jln Mutiara Emas 5/10, Taman Mount Austin
, Johor Bahru, Johor"
31858.0,Tan Siew Lan,"No. 4814,, Taman Sin Sawit Kelapa Sawit
, Kulai, Johor"
31858.0,Cavalli Eyewear,"No. 2, Jln Pesta 1/1, Taman Tun Dr Ismail 1
, Muar, Johor"
31858.0,Tee Kai Huwa,"No. 38, Jln Beladau 20, Taman Puteri Wangsa
, Ulu Tiram, Johor"
31858.0,Lee Chun Leong,", Taman Bukit Dahlia
, Johor Bahru, Johor"
31858.0,Umm Business Management Svc,"46-01, Jln Molek 2/3, Taman Molek
, Johor Bahru, Johor"
31858.0,Cakera Untung Sdn Bhd,"G44, Kluang Prade, Jln Sentol,
, Kluang, Johor"
31858.0,Norazlia Hussin,"No. 119, Jln Sawi 4, Taman Sri Senai
, Senai, Johor"
31900.0,Langsat Bulkers Sdn Bhd,"PLO 25D, Jln Tegar, Perindustrian Tanjung Langsat
, Pasir Gudang, Johor"
31900.0,Tat Soh Electrical Co,"No 5, Jln Ros Merah 2/8,, Taman Johor Jaya,
, Johor Bahru, Johor"
31900.0,Yew Shih Hwa,"No. 23, Jln Bakti 1, Taman Mutiara Rini
, Johor Bahru, Johor"
31900.0,Wee Kiang Hing,"No. 7, Jln Waja 1, Taman Kangkar Jaya
, Sungai Mati, Johor"
31900.0,Wong Pei Sy,"No. 68, Jln Ismail,
, Mersing, Johor"
31900.0,Bong Bee Yong,"No. 32, Jln Mutiara Emas 6/1, Taman Mount Austin
, Johor Bahru, Johor"
31900.0,R & S Enterprise,"No. 8, Jln Puteri, Taman Puteri
, Layang-Layang, Johor"
31900.0,Pak Shia Tai,", Bandar Putra
, Layang-Layang, Johor"
31900.0,Yfm Industrial Sdn Bhd,"No. 3, Jln Hasil 1 Off Jalan Tampoi,
, Johor Bahru, Johor"
31900.0,Wafada Technic & Consult Sdn Bhd,"No. 9, Jln Cenderai 5, Kaw Perindustrian Kota Puteri
, Masai, Johor"
31900.0,Power Max Tyres & Batteries Svc,"No. 88, Jln Cermai 4, Taman Mesra
, Kulai, Johor"
31900.0,Axis Eyewear Group (M) Sdn Bhd,"No. 57, Jln Genuang,
, Segamat, Johor"
31860.0,Chao Chih-chang,"Pasaraya Giant, Jln Masai Lama, Taman Perindustrian Plentong
, Johor Bahru, Johor"
31860.0,Listo Office System Sdn Bhd,"1st Floor, Jln Ros Merah 2/12, Taman Johor Jaya
, Johor Bahru, Johor"
31860.0,A Rahim Othman,"Arked Mara,,
, Gelang Patah, Johor"
31860.0,Molystahl (M) Sdn Bhd,"No. 43, A, Jln Enau 2,, Taman Teratai,
, Johor Bahru, Johor"
31860.0,Bug Telecommunication Centre,"No. 25, Jln Ss 2/6,, Taman Sri Saujana,
, Kota Tinggi, Johor"
31860.0,Kong Yoke Lan,"No. 18, A, Jln Dedap 4, Taman Johor Jaya
, Johor Bahru, Johor"
31860.0,K & S Jewellery Handicraft,"No. 116B, Jalan Sri Pelangi,, Taman Pelangi,
, Johor Bahru, Johor"
31860.0,Five Star Car Air Conditioning & Accessories,"Jln Kebudayaan 16, Taman Universiti
, Johor Bahru, Johor"
31860.0,Liew Pei Kim,"No. 55, Jln Meranti Merah, Taman Kebun Teh
, Johor Bahru, Johor"
31860.0,Teo Cher Lai,"No. 38, 1st Floor, Jln Alsagoff,
, Pontian, Johor"
31860.0,Pgn Mien Ching,"SH97, Jln Sawah,
, Sungai Mati, Johor"
31860.0,Soon Boon Kiat,"10-G, 02nd Floor, Jln Cendrawaseh, Kampung Dato Onn Jaffar
, Johor Bahru, Johor"
31868.0,Neaw Guan Chiau,"No. 2, Jln Bakri Jaya 1, Taman Bakri Jaya
, Muar, Johor"
31868.0,One Garden Centre Sdn Bhd,"PYD93547, Jln Harmonium 3, Taman Desa Tebrau
, Johor Bahru, Johor"
31868.0,Zar Corporate Consultants Sdn Bhd,"16th Floor, Menara Landmark, Jln Ngee Heng,
, Johor Bahru, Johor"
31868.0,E One Saloon & Beauty,"No. 79, Jln NB2 2/2, Taman Nusa Bestari 2
, Johor Bahru, Johor"
31868.0,Asian Groupage Services (M) Sdn Bhd,"No. 6, A, Jln Sutera 3, Taman Sentosa
, Johor Bahru, Johor"
31868.0,Goldpine International,"No. 5, 1st Floor, Jln Pesta Baru, Pusat Perniagaan Pesta Baru
, Muar, Johor"
31868.0,Teo Tang Seng,"No. 28, A, Jln Dedap 24, Taman Johor Jaya
, Johor Bahru, Johor"
31868.0,Chai Woon Sin,"No. 16, Jln Kebudayaan 11, Taman Universiti
, Johor Bahru, Johor"
31868.0,Tan Ah Soon,"Gerai Sayur Pasar Awam, Jln Kukup,
, Pontian, Johor"
31868.0,Tan Ah Tee,"No. 41, Jln Perang, Taman Pelangi
, Johor Bahru, Johor"
31868.0,Tan An,"2-3, Jln Sekolah Cina,
, Pagoh, Johor"
