page,Company Name,Address
1399.0,Quick Time Automation (m) Sdn. Bhd.,"52a, G, Taman Merdeka Permai, Jalan Mp 10
, Melaka, Melaka"
1399.0,Bumilaba Enterprise (m) Sdn. Bhd.,"Dewan Dato' Syed Omar, Batu 2, Jalan Langgar
, Alor Setar, Kedah"
1399.0,Benny Resources,"5, G, Vue Residence, Kuala Lumpur, Jalan Pahang
, Kuala Lumpur, Kuala Lumpur"
1305.0,Lim Seng Tyres Enterprise,"23-1, G, Taman Sejati 4, Lorong Bendahara 55d/ks7
, Klang, Selangor"
1305.0,Alfa Tech Enterprise,"69b, Eko Botani, Jalan Eko Botani 3/5
, Nusajaya, Johor"
1305.0,Restoran Irfan Maju Bintang,"2-14-1, 1, Pusat Perniagaan Worldwide 2 Blok 2, Se, Persiaran Akuatik
, Shah Alam, Selangor"
1305.0,Eternal Materials (malaysia) Sdn. Bhd.,"B1-11-01, 11, Molek Pine Tower 3, Taman Molek, Jalan Molek 1/27
, Johor Bahru, Johor"
1305.0,Lsl Mercury Sdn. Bhd.,"11a, 1, Seksyen 31, Jalan Anggerik Mokara 31/63
, Shah Alam, Selangor"
1305.0,Eternal Materials (malaysia) Sdn. Bhd.,"B1-05-08, 5, Molek Pine Tower 3, Taman Molek, Jalan Molek 1/27
, Johor Bahru, Johor"
1305.0,First One Mobile Sdn Bhd,"G-05, G, Tesco Extra Selayang, Kuala Lumpur, Jalan Ipoh
, Batu Caves, Selangor"
1305.0,G Mark Rapid Store Sdn Bhd,"Jalan IKS M5,, 8, Taman IKS Merdeka,
, Melaka, Melaka"
1305.0,Solid Timber Trading Sdn. Bhd.,"45, Kilang Solid Thimber S/b, Jalan Dato See Khoon Lim
, Sungai Siput, Perak"
1305.0,Mohd Afindi Bin Mohd Sukri,"22, G, Pandan Indah, Jalan Pandan Indah 4/4
, Kuala Lumpur, Kuala Lumpur"
1305.0,Serverlink Cloud Computing,"13b, 2, Taman Puchong Utama, Jalan Pu 7/3
, Puchong, Selangor"
1305.0,Pelangi Sukses Resources,"6, Lg, Blok A Fasa 1 Axis Atrium, Taman Cempaka, Jalan Cempaka
, Ampang, Selangor"
1320.0,Leeden Hercules Sdn Bhd,"G44, Tesco Bukit Mertajam,, Pusat Perniagaan Seri Impian, Jalan Rozhan,
, Bukit Mertajam, Pulau Pinang"
1320.0,Kay Capital Marketing Sdn. Bhd.,"20, 1, Block B, Damai Plaza Phase 2, Lorong Pokok Kayu Manis 1
, Kota Kinabalu, Sabah"
1320.0,Jom Mari Jom Restaurant,"77, Perindustrian Nusa Cemerlang, Jalan Nip 2/5
, Gelang Patah, Johor"
1320.0,Sarawak Transport Co Bhd,"Cb206, 1, Blok Cb, Batu Kawah New Township, Lorong Persiaran Bandar Baru Batu Kawah 1d
, Kuching, Sarawak"
1320.0,Anz Saji Enterprise,"G160, G, Blok H Season Square, Damansara Damai, Jalan Pju 10/3c
, Petaling Jaya, Selangor"
1320.0,Suzuki Architecture Malaysia Sdn Bhd,"45-g, G, Bedford Business Park, Lorong 1/137b
, Kuala Lumpur, Kuala Lumpur"
1320.0,Twa Logistics & Handling Sdn. Bhd.,"92a, Muara Tabuan Light Industrial Park, Lorong 1b
, Kuching, Sarawak"
1320.0,Asam Pedas Kampung Kak Sue,"4, Batu Pahat, Lorong 2 Off Jalan Shahbandar
, Batu Pahat, Johor"
1320.0,Mesiniaga Berhad,"9, G, The Promenade, Persiaran Mahsuri,,
, Batu Maung, Pulau Pinang"
1320.0,Restoran Ori Thai Mookata,"2, Taman Melaka Raya, Jalan Merdeka
, Melaka, Melaka"
1320.0,Grace Thai Restaurant,"27dm1, G, Dataran Mentari, Jalan Pjs 8/18
, Petaling Jaya, Selangor"
1320.0,Akibina Sdn. Bhd.,"9a, 1, Damansara Jaya Ss 22, Jalan Ss 22/11
, Petaling Jaya, Selangor"
1384.0,Seafest Sdn. Bhd.,"1, Ba, Seafest Fishery, Semporna, Jalan Kastam
, Semporna, Sabah"
1384.0,Nantha Agency,"A285, 1, Air Putih, Jalan Air Putih
, Kuantan, Pahang"
1384.0,Soflex Rubber & Urethane Sdn. Bhd.,"20, Sungai Kapar Indah, Jalan Wawasan 2b/ku7
, Kapar, Selangor"
1384.0,G1g Restaurant Sdn. Bhd.,"47, G, Taman Seri Petaling, Jalan Radin Bagus
, Kuala Lumpur, Kuala Lumpur"
1384.0,Cy Intertrade Sdn. Bhd.,"Lot 6107, G, Yuan Wei Plastic Sdn. Bhd., Jalan Haji Salleh Off Jalan Meru
, Klang, Selangor"
1384.0,Meyer Burger Sdn. Bhd.,"34, Taman Industri Puchong Utama, Jalan Utama 1/15
, Puchong, Selangor"
1384.0,Jak Kwang Builders & Developers Sdn. Bhd.,"Management Office, B, Block C, Canaan Square Busin, Jalan Stutong Baru
, Kuching, Sarawak"
1384.0,Berjaya Roasters (M) Sdn Bhd,"UG-23A, Paradigma JB, Jalan Mewah Ria 2,, Taman Bukit Mewah,
, Johor Bahru, Johor"
1384.0,Jurunding Asapp Sdn. Bhd.,"3, 5, Menara Klh, Bandar Puchong Jaya, Lebuhraya Damansara-puchong
, Puchong, Selangor"
1384.0,Mahabubur Enterprise Sdn.bhd.,"16, G, Kuala Lumpur, Lorong Merbau
, Kuala Lumpur, Kuala Lumpur"
1384.0,Kong Long Huat Chemicals Sdn.bhd,"Pt119979, Telok Gong, Jalan Canang Emas 8/ks10
, Pelabuhan Klang, Selangor"
1384.0,Kedai Ubat & Perniagaan Kuan Li Tong,"11, Taman Daya, Jalan Sagu 7
, Johor Bahru, Johor"
1321.0,Mirach Technology Sdn Bhd,"2a, 2, Uoa Business Park Tower 7, U1, Jalan Pengaturcara U1/51a
, Shah Alam, Selangor"
1321.0,South Steel Structure Sdn. Bhd.,"34, Sme City, Jalan Sme 2
, Kulai, Johor"
1321.0,Imax Digital Marketing Sdn. Bhd.,"9, G, Block B, Kompleks Centenery, Jalan Kota Belud
, Kota Belud, Sabah"
1321.0,Ns Jaya Metal Work,"9, Bayan Lepas, Solok Rajawali 3
, Batu Maung, Pulau Pinang"
1321.0,Mss Electrical Service,"9-3, 2, Bandar Damansara Perdana, Jalan Pju 8/5a
, Petaling Jaya, Selangor"
1321.0,Dps System And M&e Sdn. Bhd.,"153, Taman Setia Indah, Jalan Setia 4/5
, Endau, Johor"
1321.0,Travelbiz & Tours Sdn Bhd,"2.2, Tingkat 2, Wisma Great Eastern, Lebuh Light,,
, Georgetown, Pulau Pinang"
1321.0,Ancotec Sdn. Bhd.,"36, Taman Pinggiran Subang U5, Jalan Apollo U5/193
, Shah Alam, Selangor"
1321.0,Hh Aneka Enterprise,"1-8b, 1, Taman Putra Perdana, Jalan Pp 5c/1
, Puchong, Selangor"
1321.0,Super Aladdin Mobile,"73, Taman Desa Cemerlang, Jalan Kenanga 3
, Ulu Tiram, Johor"
1321.0,Atelier Muiz Enterprise,"35, 1, Pusat Perniagaan Manjung Point 3, Jalan Ppmp 3/1
, Seri Manjung, Perak"
1321.0,Hanim Rx Pharmacare,"2, Taman Pekaka, Jalan Pekaka 1
, Nibong Tebal, Pulau Pinang"
1376.0,Rawang Beansprouts Chicken Rice Restaurant,"13, G, Taman Bersatu, Jalan Bersatu 10
, Rawang, Selangor"
1376.0,Paradise Reyan Sdn Bhd,"G-28, Barrington Square, Jalan Golden Hills 1,, Tanah Rata,
, Tanah Rata, Pahang"
1376.0,Qsr Stores Sdn. Bhd.,"C003, G, Financial Park Complex Labuan, Jalan Merdeka
, Labuan, Labuan"
1376.0,Azam Hotel Sdn. Bhd.,"1872 A&b, G, Kota Bharu, Jalan Padang Garong
, Kota Bharu, Kelantan"
1376.0,Nsk Best Sdn. Bhd.,"156, 1, Taman Ria Jaya, Jalan Gamelan
, Sungai Petani, Kedah"
1376.0,Zabsi Industrial Ventilation Sdn.bhd.,"13552, Gf, Desa Solehah, Mak Chili, Jalan Bukit Takal
, Cukai, Terengganu"
1376.0,Pact Aspect Sdn. Bhd.,"Suite C31, 3, Plaza Pekeliling, Kuala Lumpur, Jalan Tun Razak
, Kuala Lumpur, Kuala Lumpur"
1376.0,Avanzamento Engineering Sdn. Bhd.,"Pt4123, 1, Persiaran Sultan Yussuf Izuddin
, Lumut, Perak"
1376.0,Marez Engineering (m) Sdn Bhd,"7-1, 1, Taman Kajang Utama, Jalan Seksyen 3/6
, Kajang, Selangor"
1376.0,Qsr Stores Sdn. Bhd.,"A1-0-6, Block A, Taman Indah Permai, Lorong Indah Permai
, Kota Kinabalu, Sabah"
1376.0,Aazb Sdn.bhd,"1-001g, 1, Plaza Lowyat, Bukit Bintang Central, Jalan Bintang Off Jalan Bukit Bintang
, Kuala Lumpur, Kuala Lumpur"
1376.0,Alam Laguna Management Sdn. Bhd.,"Terengganu Equestrian Resort(ter), Kg Kuala Ibai, Jalan Sultan Mahmud
, Kuala Terengganu, Terengganu"
1318.0,Yj Click Enterprise,"55, G, Alam Damai, Jalan Damai Raya 1
, Cheras, Kuala Lumpur"
1318.0,Bodco Engineering And Construction Sdn. Bhd.,"3, 1, Block A Pearl Commercial Centre, Jalan Tun Razak
, Kuching, Sarawak"
1318.0,United Parts Agency (sarawak) Sdn. Bhd.,"599, G, Jalan Cherry, Jalan Permaisuri
, Miri, Sarawak"
1318.0,Muslim Xinma Business Group Sdn. Bhd.,"50-a, Batu Pahat, Jalan Mohd Salleh
, Batu Pahat, Johor"
1318.0,Sawadee Come Thai Massage,"A-2-7, 2, Pusat Komersial Jalan Kuching, Kuala Lum, Jalan Kepayang Off Jalan Kuching
, Kuala Lumpur, Kuala Lumpur"
1318.0,Golden Bay Seafood Trading,"387, Gertak Sanggul, Mukim 9 Pasir Belanda
, Bayan Lepas, Pulau Pinang"
1318.0,Bpo Innovation (kedah) Sdn. Bhd.,"A53, G, Taman Bandar Baru Mergong, Susuran Bandar Baru Mergong
, Alor Setar, Kedah"
1318.0,Tolifloor Sdn. Bhd.,"Lot 14236, Kuala Lumpur, Jalan Puchong Batu 6 1/2
, Kuala Lumpur, Kuala Lumpur"
1318.0,Edgenta Facilities Sdn Bhd,"13a, Menara Cimb Kl Sentral, Kl Sentral, Jalan Stesen Sentral 2
, Kuala Lumpur, Kuala Lumpur"
1318.0,Aswar Enterprise,"2c-1-7, G, Rawang Mutiara Business Centre, Jalan Rawang Mutiara 3
, Rawang, Selangor"
1318.0,Kah Jaya Hardware Trading,"152, Kuala Lumpur, Jalan Klang Lama Batu 3 1/2
, Kuala Lumpur, Kuala Lumpur"
1318.0,Capital Development Sdn. Bhd.,"17-06, 17, Wisma Nusantara, Kuala Lumpur, Jalan Punchak
, Kuala Lumpur, Kuala Lumpur"
1345.0,Jasa Tax & Accounting Services,"91, 1, Medan Sejahtera, Jalan Sejahtera 2
, Sitiawan, Perak"
1345.0,Mint & Mustard Sdn. Bhd.,"A1-01-06, 1, Sunway Geo, Bandar Sunway, Jalan Lagoon Selatan
, Subang Jaya, Selangor"
1345.0,Ns Cultures Sdn. Bhd.,"29-04, 29, Menara Zurich, Johor Bahru, Jalan Dato Abdullah Tahir
, Johor Bahru, Johor"
1345.0,Kudrat Maritime (johore) Sdn Bhd,"17, Taman Perindustrian Tanjung Pelepas, Jalan Pelepas 3
, Gelang Patah, Johor"
1345.0,Rias Bestari Sdn. Bhd.,"45-01, 1, Aliff Square, Taman Damansara Aliff, Jalan Aliff 4
, Johor Bahru, Johor"
1345.0,Fastenal Malaysia Sdn Bhd,"48/4, G, Jalan Industri Semambu 5,, Kawasan Perindustrian Semambu,
, Kuantan, Pahang"
1345.0,Pajak Gadai Desa Pandan Sdn. Bhd.,"52, G, Desa Pandan, Jalan 1/76d
, Kuala Lumpur, Kuala Lumpur"
1345.0,Liew Tho Yung,"45, Pending Industrial Estate, Jalan Simen Raya
, Kuching, Sarawak"
1345.0,Terusan Electrical Engineering,"48, G, Taman Pertiwi, Jalan Pertiwi
, Kangar, Perlis"
1345.0,Restoran Haji Hassan,"36, Taman Desa Mas, Jalan Dm 5/1
, Rawang, Selangor"
1345.0,P&r Warisan (sabah) Sdn. Bhd.,"122, 1f, One Avenue 10, Lorong Avenue 4
, Sandakan, Sabah"
1345.0,Rmb Noodle House,"188, Taman Pelangi, Jalan Sri Pelangi
, Johor Bahru, Johor"
1379.0,Alam Kristal Jk Enterprise,"Pt111097-a, Batu 7 Off Jalan Kebun, Jalan Besar
, Shah Alam, Selangor"
1379.0,Lingkaran Muhibah Sdn. Bhd.,"Surau Titiwangsa, Masjid Ibnu Sina, Kuala Lumpur, Jalan Chan Chin Mooi
, Kuala Lumpur, Kuala Lumpur"
1379.0,Sq Teraju Sdn.bhd,"73c, Fortuna Hub, Bandar Seri Alam, Jalan Lembah 18
, Masai, Johor"
1379.0,Tadika Kembang Mekar,"30, Taman Sg Besi Indah, Jalan Sb Indah 3/7
, Seri Kembangan, Selangor"
1379.0,Nis Resources Sdn Bhd,"93, Taman Chai Leng, Tingkat Kurau 4
, Perai, Pulau Pinang"
1379.0,Everest Earnings Sdn Bhd,"16, Taman Mas, Jalan Industri Mas 12
, Puchong, Selangor"
1379.0,Nutri-life Biotech Sdn.bhd.,"8207, Jalan Pending
, Kuching, Sarawak"
1379.0,Sime Darby Rent-a-car Sdn Bhd,"B-g-2, G, Soho Suites @ Klcc, Kuala Lumpur, Jalan Perak
, Kuala Lumpur, Kuala Lumpur"
1379.0,Retal Trading Sdn. Bhd.,"78, G, Kuala Lumpur, Jalan Imbi
, Kuala Lumpur, Kuala Lumpur"
1379.0,J&j Poultry Farm Sdn. Bhd.,"A9, G, Blok A, Bukit Sekilau, Lorong Sekilau 22
, Kuantan, Pahang"
1379.0,Cmmi Group (m) Sdn. Bhd.,"W-3-06, 3, Gamuda Walk, Seksyen 31, Persiaran Anggerik Vanilla
, Shah Alam, Selangor"
1379.0,First Global Realty Sdn. Bhd.,"H71-1, 1, Kota Damansara, Jalan Teknologi 3/9
, Petaling Jaya, Selangor"
1390.0,Ijabah Energy Marketing,"30-a, 1, Bandar Baru Ampang, Jalan Wawasan 2/4
, Ampang, Selangor"
1390.0,Check N Heal Sdn. Bhd.,"100b, Desa Manjung Raya, Persiaran Venice Sutera 8
, Lumut, Perak"
1390.0,Highland Plantation Sdn. Bhd.,"Tb360, Block C Ground Floor And 1st Floor, Bandar, Jalan Bunga Tanjung
, Tawau, Sabah"
1390.0,Sunthari Kitchen Restaurant,"242, Taman Bayu Perdana, Jalan Batu Unjur 7
, Klang, Selangor"
1390.0,Millennium Battery (jb) Sdn. Bhd.,"7, Taman Universiti, Jalan Perdagangan 3
, Johor Bahru, Johor"
1390.0,Spring Food Supplies Sdn Bhd,"17, Jalan Da 1a, Taman Perindustrian Desa Aman,,
, Sungai Buloh, Selangor"
1390.0,Fine Art Printing Works,"20, G, Brickfield, Jalan Vivekananda
, Kuala Lumpur, Kuala Lumpur"
1390.0,Masco Copa,"17, Fortuna Hub, Bandar Seri Alam, Jalan Lembah 18
, Masai, Johor"
1390.0,Menchi Capitol Resources,"D-1-10, 1, Blok D Pangsapuri Putra, Bandar Putra P, Persiaran Putra Permai Selesa
, Seri Kembangan, Selangor"
1390.0,Kluang Container Hotel Sdn. Bhd.,"2, G, Taman Bersatu, Jalan Satu
, Kluang, Johor"
1390.0,Chong Physiotherapy & Rehabilitation Centre,"173-g, G, Dataran Perniagaan Cheras, Jalan Dataran Cheras 9
, Cheras, Selangor"
1390.0,The Residency At Sutera Sdn. Bhd.,"6, Residency @ Sutera, Jalan Residensi Sutera 1
, Kota Kinabalu, Sabah"
1335.0,Sime Darby Global Services Centre Sdn Bhd - (Bukit Kiara),"1A, Jalan Bukit Kiara, Bukit Kiara,,
, Kuala Lumpur, Kuala Lumpur"
1335.0,Ayc F&b Sdn Bhd,"11a, 1, Taman Wangsa Cheras, Jalan Wangsa 2/1
, Cheras, Selangor"
1335.0,Hgd Trading Sdn.bhd.,"18, G, One Selayang, Jalan Os 1/2
, Batu Caves, Selangor"
1335.0,Black Room Theatre & Illustration,"51c, Fortuna Hub, Bandar Seri Alam, Jalan Lembah 18
, Masai, Johor"
1335.0,Lead Enterprise,"2, Bukit Oug Industrial Park, Jalan 12/155
, Kuala Lumpur, Kuala Lumpur"
1335.0,Vision Nine Communication,"13, 1, Taman Bandar Senawang, Jalan Coco Drive 3
, Seremban, Negeri Sembilan"
1335.0,Gents Cut Barber Sdn Bhd,"L1-20, 1, IOI City Mall,, Lebuhraya Lembah Kelang Selatan,
, Putrajaya, Putrajaya"
1335.0,Varan Stationery Enterprise,"13, Taman Arkid, Jalan Kledang Permai 1
, Ipoh, Perak"
1335.0,B One Car Auto Services,"P-9, G, Kampung Batu 1, Jalan Bg
, Bentong, Pahang"
1335.0,Hotel Capital Sdn. Bhd.,"23, G, Hotel Capital, Kota Kinabalu, Jalan Pantai
, Kota Kinabalu, Sabah"
1335.0,Gsd Southland Sdn. Bhd.,"36a, G, Mendu Commercial Centre, Jalan Mendu
, Kuching, Sarawak"
1335.0,7 Eleven Malaysia Sdn Bhd,"66, G, Taman Intan, Jalan Batai Laut 3
, Klang, Selangor"
1359.0,R Murah Gadget,"42, Taman Tasek Utama, Jalan Tu 42
, Ayer Keroh, Melaka"
1359.0,New Asia Solar Power Sdn. Bhd.,"D-15-2, 2, Blok D, Royal Plaza, Lorong Grand Plaza 1
, Kota Kinabalu, Sabah"
1359.0,Acme Seals (Malaysia) Sdn Bhd,"10, Plt Sciencetific Sdn Bhd,, Jalan BP 4, Bandar Bukit Puchong,
, Puchong, Selangor"
1359.0,Bumiktisa Corporation Sdn Bhd,"C1, 3, Centre Point, Centre Point Sabah, Jalan Centre Point
, Kota Kinabalu, Sabah"
1359.0,Lqqm Malaysia Sdn. Bhd.,"Gfk-13d, Gfk, Paradigma Jb, Taman Bukit Mewah, Jalan Mewah Ria 2
, Johor Bahru, Johor"
1359.0,Suascon Sdn. Bhd.,"6, 1, Bandar Baru Perda, Lorong Perda Utama 13
, Bukit Mertajam, Pulau Pinang"
1359.0,Orange Events Sdn. Bhd.,"28, Sunway Damansara, Jalan Pju 3/47
, Petaling Jaya, Selangor"
1359.0,The Nest House,"127b, Taman Melaka Raya, Jalan Merdeka
, Melaka, Melaka"
1359.0,Afh Partners Sdn. Bhd.,"21-2, 2, Wangsa Melawati, Jalan Wangsa Setia 1
, Setapak, Kuala Lumpur"
1359.0,Autumnpaper Malaysia Sdn. Bhd.,"G28, G, Suria Klcc, Kuala Lumpur, Jalan Ampang
, Kuala Lumpur, Kuala Lumpur"
1359.0,Sim Technology,"80, 4, Blok 3a Kompleks Bukit Jambul, Jalan Rumbia
, Batu Maung, Pulau Pinang"
1359.0,Tijari Spa Dan Butik,"7a, 1, Seksyen 7, Jalan Plumbum P 7/p
, Shah Alam, Selangor"
1346.0,Em Premier Technology Sdn. Bhd.,"344, G, Central Park Commercial Centre, Jalan Tun Ahmad Zaidi Adruce
, Kuching, Sarawak"
1346.0,Ysun International Sdn. Bhd.,"Lot 7-1, G, Uoa Business Park, U1, Jalan Pengaturcara U1/51a
, Shah Alam, Selangor"
1346.0,Vermes Microdispensing (m) Sdn. Bhd.,"11, Taman Sungai Dua Utama, Jalan Sungai Dua Utama 1
, Butterworth, Pulau Pinang"
1346.0,Sarawak Oil Palms Bhd.,"124, 3, Sarawak Oil Palms Bhd, Indica, Jalan Indica
, Miri, Sarawak"
1346.0,Outright Coffee Sdn. Bhd.,"22, G, Lorong Lau King Howe 1
, Sibu, Sarawak"
1346.0,Vinsmark Management,"15-2, 2, Kota Damansara, Jalan Pju 5/4
, Petaling Jaya, Selangor"
1346.0,M Jets International Sdn. Bhd.,"45-g, Kota Warisan, Jalan Warisan Sentral 1
, Sepang, Selangor"
1346.0,Bcs Contract & Supply Services Sdn. Bhd.,"B-4-16, 4, Blok B Oasis Square, Ara Damansara, Jalan Pju 1a/7a
, Petaling Jaya, Selangor"
1346.0,Shiokara Global Resources Sdn. Bhd.,"28a, Eko Botani, Jalan Eko Botani 3/6
, Nusajaya, Johor"
1346.0,Ihost Database,"17-01, Taman Austin Heights, Jalan Austin Heights 8/4
, Johor Bahru, Johor"
1346.0,New Flint Management Services Sdn. Bhd.,"35-1, 1, Kuala Lumpur, Lorong Merbau
, Kuala Lumpur, Kuala Lumpur"
1346.0,Zong Ma Seafood Sdn. Bhd.,"3682, Hock Lee Industrial Estate, Jalan Sungai Nyigu
, Bintulu, Sarawak"
1373.0,Hotsound Record,"35f-2-6, 2, Seksyen 5, Jalan Wangsa Delima 5
, Setapak, Kuala Lumpur"
1373.0,Chanteq Beauty House,"22a, 1, Seksyen 7, Jalan Plumbum N 7/n
, Shah Alam, Selangor"
1373.0,Ambassador Industrial (m) Sdn. Bhd.,"12, Sungai Kapar Indah, Jalan Wawasan 2c/ku7
, Kapar, Selangor"
1373.0,Prestariang Tech Services Sdn Bhd,"16-04-01, 4, Star Central, Cyber 12, Lingkaran Cyber Point Timur
, Cyberjaya, Selangor"
1373.0,Sembilan Matang Maju Sdn. Bhd.,"927, G, Taman Lembah Impiana, Jalan Lembah Impiana 5
, Kulim, Kedah"
1373.0,Country Garden Danga Bay Sdn Bhd,"Country Garden Danga Bay, Persiaran Danga Perdana,, B-45-02, 45, Block 12 Royal Strand,
, Johor Bahru, Johor"
1373.0,Mega Access Engineering Sdn. Bhd.,"Vo3-06-06, 6, Velocity Designer Office, Kuala Lump, Lingkaran Sv
, Kuala Lumpur, Kuala Lumpur"
1373.0,K & W Space Enterprise,"3-3, 3, Kota Damansara, Jalan Pju 5/10
, Petaling Jaya, Selangor"
1373.0,Cicet Asia Development Sdn Bhd,"Lot 62161, Dataran Mentari,, Jalan Pjs 8/15,
, Petaling Jaya, Selangor"
1373.0,Yb Nest Enterprise Sdn. Bhd.,"9223, 1, Bandar Riyal Commercial Centre, Jalan Datuk Mohamad Musa
, Kota Samarahan, Sarawak"
1373.0,Oriental Hardware & Marine (m) Sdn. Bhd.,"5, Bandar Sri Alam, Jalan Bayu 6
, Masai, Johor"
1373.0,Lake Region Medical Sdn. Bhd.,"Plot 23, G, Accellent Manufacturing Sdn Bhd, Lebuhraya Kampung Jawa
, Batu Maung, Pulau Pinang"
1331.0,Ming Yi Resources Sdn. Bhd.,"Plot 31, Pw Nutrifeed Sdn Bhd, Lorong Perindustrian Bukit Minyak 9
, Simpang Ampat, Pulau Pinang"
1331.0,Teleforce Telecommunication (m) Sdn Bhd,"170a, Alor Setar, Jalan Putra
, Alor Setar, Kedah"
1331.0,Lean He Hardware,"2501a, Taman Samudera, Lorong Lorong 2
, Seri Manjung, Perak"
1331.0,Sunway Marketing (East Malaysia) Sdn Bhd,"3459, Permyjaya Technology Park,, Lorong 5a,
, Lutong, Sarawak"
1331.0,Hesbio Sdn. Bhd.,"68, Taman Rakyat, Lorong Putih 6
, Alor Setar, Kedah"
1331.0,N Novate Trading,"F-g-01, G, Plaza Crystalville, Cyber 12, Jalan Vita 1
, Cyberjaya, Selangor"
1331.0,Junior Einstein Care Centre,"L4-12, 4, Galleria, Cyber 5, Jalan Teknokrat 6
, Cyberjaya, Selangor"
1331.0,Our Deen Travel & Tours Sdn. Bhd.,"C32-1, 1, Kota Damansara, Jalan Teknologi 3/9
, Petaling Jaya, Selangor"
1331.0,Asia Packers & Movers Services,"32a, 1, Wisma Rampai, Taman Sri Rampai, Jalan 34/26
, Setapak, Kuala Lumpur"
1331.0,A&g Freight Services Sdn. Bhd.,"57, Setia Eco Business Park 2, Jalan Perniagaan Setia 3
, Johor Bahru, Johor"
1331.0,Mm 88 Solutions,"148-4, Kuala Lumpur, Jalan Loke Yew
, Kuala Lumpur, Kuala Lumpur"
1331.0,Trinity Meru Optical,"27, G, Pekan Meru, Jalan Meru
, Klang, Selangor"
1332.0,Yy Communication Sdn. Bhd.,"A028, G, Financial Park Complex Labuan, Jalan Merdeka
, Labuan, Labuan"
1332.0,La Vin Beauty Care Solution,"48, G, Taman Merdeka Permai, Jalan Mp 2
, Melaka, Melaka"
1332.0,Sv Suluh Budiman Sdn. Bhd.,"3.02, 3, Bangunan Kwsp, Kuala Lumpur, Changkat Raja Chulan
, Kuala Lumpur, Kuala Lumpur"
1332.0,Jom Hardware Sdn. Bhd.,"2, G, Taman Bahagia 2, Jalan Bahagia 1
, Jitra, Kedah"
1332.0,D Coy Sdn. Bhd.,"26-1, 1, Kota Damansara, Jalan Pju 5/9
, Petaling Jaya, Selangor"
1332.0,Sci Cabinet Industry Sdn Bhd,"88-g, G, Damansara Utama Ss 21, Jalan Ss 21/35
, Petaling Jaya, Selangor"
1332.0,Psl Global Resources Sdn. Bhd.,"20-3-1, 3, Block F Diamond Square, Kuala Lumpur, Jalan 4/50 Off Jalan Gombak
, Kuala Lumpur, Kuala Lumpur"
1332.0,Malaysian Mosaics Sdn Bhd,"12, G, Taman Sungai Kapar Indah, Jalan Wawasan 3/ku7
, Kapar, Selangor"
1332.0,Mg Green Tech Sdn. Bhd.,"F1.20, 1, Summit Shopping Complex, Usj 1, Persiaran Kewajipan
, Subang Jaya, Selangor"
1332.0,Poliklinik Plaza Damansara Sdn Bhd,"21G, Plaza Damansara, Jalan Medan Setia 1,, Bukit Damansara,
, Kuala Lumpur, Kuala Lumpur"
1332.0,Mbs Food Services,"46, G, Kuala Lumpur, Jalan Hang Lekiu
, Kuala Lumpur, Kuala Lumpur"
1332.0,Js Maju Auto Parts Supply Sdn. Bhd.,"66, 66-g, Pekan Kapar, Jalan Besar
, Kapar, Selangor"
1342.0,Newlife Global Sdn. Bhd.,"40-1, 1, Pusat Perdagangan One Puchong, Off Jalan, Jalan Op 1/5
, Puchong, Selangor"
1342.0,Dorset Boutique Hotel Sdn. Bhd.,"175a, G, Dorset Boutique Hotel, Jalan Sekama
, Kuching, Sarawak"
1342.0,Njb Innari Sdn. Bhd.,"36, 36-2, The Earth Bukit Jalil, Jalan Jalil 1
, Kuala Lumpur, Kuala Lumpur"
1342.0,Msbb Engineering Sdn. Bhd.,"Pt 9711, Msbb Engineering Sdn Bhd, Kawasan Perindu, Jalan Johan 2/6
, Pusing, Perak"
1342.0,Korbig Fnc Sdn. Bhd.,"45, G, Bandar Sunway, Jalan Pjs 11/9
, Petaling Jaya, Selangor"
1342.0,Hock Company Service Station,"24a, Teluk Intan, Jalan Changkat Jong
, Teluk Intan, Perak"
1342.0,Cabot Materials Research Sdn. Bhd.,"3890, Cabot Malaysia Sdn Bhd, Ladang St Leonard, Jalan Pantai Batu 2 1/2
, Port Dickson, Negeri Sembilan"
1342.0,Wealthy Pentagon Sdn. Bhd.,"1, 6, 1, Menara Ijm Land, Lebuh Tunku Kudin 3
, Gelugor, Pulau Pinang"
1342.0,Hajjah Muridah Enterprise,"27, G, 96 D'square, Bandar Damai Perdana, Jalan Damai Perdana 6/1b
, Cheras, Kuala Lumpur"
1342.0,Eden Builders Sdn Bhd,"32a, 1, Taman Sri Putri, Jalan Perlaluan Besi 3
, Johor Bahru, Johor"
1342.0,Cheso Industry Sdn. Bhd.,"31, Perindustrian Nusa Cemerlang, Jalan Mega 1/8
, Gelang Patah, Johor"
1342.0,Ai Laptop Services,"6b-1, 1, Persiaran Desa Pinggiran Putra, Jalan Pinggiran Putra 4a/1
, Kajang, Selangor"
1351.0,Amisi Medic Sdn. Bhd.,"G-61, G, Seksyen 8, Jalan 8/35
, Bandar Baru Bangi, Selangor"
1351.0,Star Reflexology Sdn. Bhd.,"12, G, Jalan Foochow 2
, Kuching, Sarawak"
1351.0,Crystal Timur Computer Sdn Bhd,"537, G, Wisma Crystal, Kota Bharu, Jalan Zainal Abidin
, Kota Bharu, Kelantan"
1351.0,Ytl Waste Management Sdn. Bhd.,"93, Senawang Industrial Estate, Jalan Senawang 4
, Seremban, Negeri Sembilan"
